times,z,d,h,v,nearest_labels,haptic_messages,buzzer_messages,chipTemperature,max6675Temperature,cpuTemperature
30.704014778137207,3.161807222222222,nan,nan,nan,nan,nan,nan,51.41332244873047,24.0,78.8
30.798686981201172,3.1676922222222226,nan,nan,nan,nan,nan,nan,51.63380432128906,25.5,79.3
31.26890540122986,3.131431666666667,nan,nan,nan,nan,nan,nan,51.02578353881836,24.5,79.3
31.396708250045776,3.1485955555555556,nan,nan,nan,nan,nan,nan,51.13786315917969,26.5,79.3
31.472553491592407,3.1566716666666665,nan,nan,nan,nan,nan,nan,51.413490295410156,24.75,79.3
31.590132236480713,3.173321388888889,nan,nan,nan,nan,nan,nan,51.52362060546875,25.0,78.8
31.69023561477661,3.130526388888889,nan,nan,nan,nan,nan,nan,51.63391876220703,23.0,79.3
31.782384157180786,3.1515069444444443,nan,nan,nan,nan,nan,nan,51.633460998535156,26.25,78.8
31.919624090194702,3.166036666666667,nan,nan,nan,nan,nan,nan,51.68775177001953,26.75,78.4
32.26700711250305,3.1533072222222223,nan,nan,nan,nan,nan,nan,51.412803649902344,26.0,79.3
32.310508251190186,3.151673333333333,nan,nan,nan,nan,nan,nan,51.24798583984375,26.25,79.3
32.35542035102844,3.140501111111111,nan,nan,nan,nan,nan,nan,51.24729919433594,26.75,79.3
32.396225929260254,3.1216519444444444,nan,nan,nan,nan,nan,nan,51.13654327392578,26.5,80.3
32.46519637107849,3.1026350000000003,nan,nan,nan,nan,nan,nan,51.412803649902344,26.75,80.8
32.50808811187744,3.173573611111111,nan,nan,nan,nan,nan,nan,51.633689880371094,25.5,79.8
32.5622284412384,3.1639725,nan,nan,nan,nan,nan,nan,51.192726135253906,26.25,79.3
32.68935036659241,3.184086944444444,nan,nan,nan,nan,nan,nan,51.19306945800781,23.75,78.8
32.807668924331665,3.161490833333333,nan,nan,nan,nan,nan,nan,51.46767044067383,26.75,80.3
32.897624015808105,3.1575627777777777,nan,nan,nan,nan,nan,nan,51.026588439941406,25.75,80.3
33.05591893196106,3.1420105555555558,nan,nan,nan,nan,nan,nan,51.79850769042969,27.25,79.8
33.398735761642456,3.192341388888889,nan,nan,nan,nan,nan,nan,51.46778106689453,25.25,79.8
33.46024131774902,3.1357013888888887,nan,nan,nan,nan,nan,nan,51.63151550292969,28.25,78.8
33.640763998031616,3.1329841666666667,nan,nan,nan,nan,nan,nan,51.35799789428711,26.0,79.8
33.797232151031494,3.1360808333333337,nan,nan,nan,nan,nan,nan,51.57842254638672,25.0,80.3
33.91153359413147,3.1265180555555556,nan,nan,nan,nan,nan,nan,51.30244827270508,24.0,80.3
33.99279522895813,3.161143611111111,nan,nan,nan,nan,nan,nan,51.633522033691406,29.0,79.3
34.08690524101257,3.166203611111111,nan,nan,nan,nan,nan,nan,51.68861389160156,25.25,80.8
34.45458126068115,3.1209444444444445,nan,nan,nan,nan,nan,nan,51.35799789428711,25.0,80.8
34.507389307022095,3.143135555555556,nan,nan,nan,nan,nan,nan,51.63391876220703,27.75,80.8
34.59037661552429,3.1488855555555557,nan,nan,nan,nan,nan,nan,52.01824951171875,25.5,81.3
34.722556591033936,3.1716594444444444,nan,nan,nan,nan,nan,nan,51.6329460144043,26.0,80.8
34.81667423248291,3.1643738888888886,nan,nan,nan,nan,nan,nan,51.41291809082031,25.75,79.8
34.97144961357117,3.134072777777778,nan,nan,nan,nan,nan,nan,51.79827880859375,26.0,81.3
35.12480115890503,3.1682625,nan,nan,nan,nan,nan,nan,51.74250030517578,27.0,80.8
35.53705191612244,3.1820872222222225,nan,nan,nan,nan,nan,nan,51.52293395996094,27.0,78.8
35.63711953163147,3.1438797222222226,nan,nan,nan,nan,nan,nan,51.46800994873047,24.0,79.8
35.71066093444824,3.141842222222222,nan,nan,nan,nan,nan,nan,51.57825469970703,25.75,79.8
35.78687310218811,3.1505705555555554,nan,nan,nan,nan,nan,nan,51.796451568603516,22.5,79.3
35.86421489715576,3.1134444444444442,nan,nan,nan,nan,nan,nan,51.906917572021484,26.5,80.8
35.90746593475342,3.1847077777777777,nan,nan,nan,nan,nan,nan,51.90909194946289,27.25,80.8
35.9516818523407,3.1136325,nan,nan,nan,nan,nan,nan,52.073402404785156,25.25,80.3
35.99140667915344,3.174845,nan,nan,nan,nan,nan,nan,52.18273162841797,25.25,79.8
36.032814025878906,3.135200277777778,nan,nan,nan,nan,nan,nan,51.85382843017578,25.25,80.3
36.11800503730774,3.1385702777777778,nan,nan,nan,nan,nan,nan,51.57859802246094,26.5,80.3
36.18387722969055,3.180683611111111,nan,nan,nan,nan,nan,nan,51.742042541503906,29.0,80.8
36.61436343193054,3.154571388888889,nan,nan,nan,nan,nan,nan,51.6322021484375,25.75,79.8
36.71301770210266,3.1533091666666664,nan,nan,nan,nan,nan,nan,52.01865005493164,26.25,80.3
36.79713010787964,3.184878888888889,nan,nan,nan,nan,nan,nan,52.1278076171875,25.0,80.8
36.87515997886658,3.1640349999999997,nan,nan,nan,nan,nan,nan,51.90806579589844,23.75,81.3
37.00910687446594,3.1057755555555553,nan,nan,nan,nan,nan,nan,51.63380432128906,24.0,81.8
37.111464977264404,3.1924050000000004,nan,nan,nan,nan,nan,nan,52.01819610595703,25.0,81.3
37.24976301193237,3.1079055555555555,nan,nan,nan,nan,nan,nan,52.016761779785156,24.25,80.3
37.68532156944275,3.1543336111111113,nan,nan,nan,nan,nan,nan,51.74244689941406,27.0,80.3
37.752721548080444,3.1512252777777774,nan,nan,nan,nan,nan,nan,52.128089904785156,25.0,80.8
37.82683086395264,3.165718611111111,nan,nan,nan,nan,nan,nan,52.073341369628906,26.5,80.3
37.90625524520874,3.1350233333333337,nan,nan,nan,nan,nan,nan,51.96332550048828,26.25,79.8
37.99245572090149,3.1372561111111112,nan,nan,nan,nan,nan,nan,51.90754699707031,26.0,80.8
38.1113166809082,3.1866194444444447,nan,nan,nan,nan,nan,nan,52.238277435302734,25.25,80.8
38.247673749923706,3.170018888888889,nan,nan,nan,nan,nan,nan,52.2921142578125,24.5,80.8
38.363525390625,3.148243611111111,nan,nan,nan,nan,nan,nan,52.292457580566406,27.75,82.3
38.78343939781189,3.197428611111111,nan,nan,nan,nan,nan,nan,52.236961364746094,22.75,80.3
38.85788011550903,3.1430266666666666,nan,nan,nan,nan,nan,nan,51.96189880371094,25.0,79.3
38.921722173690796,3.171490277777778,nan,nan,nan,nan,nan,nan,52.40092468261719,27.25,79.8
38.98782992362976,3.172425,nan,nan,nan,nan,nan,nan,52.128204345703125,26.5,80.8
39.066035747528076,3.1589947222222223,nan,nan,nan,nan,nan,nan,52.12889099121094,23.5,82.3
39.16074180603027,3.1804230555555555,nan,nan,nan,nan,nan,nan,52.457275390625,26.5,80.8
39.25497627258301,3.171071388888889,nan,nan,nan,nan,nan,nan,52.34674835205078,25.0,79.8
39.39400911331177,3.157168611111111,nan,nan,nan,nan,nan,nan,51.797821044921875,25.75,80.3
39.79443860054016,3.1594127777777774,nan,nan,nan,nan,nan,nan,52.183013916015625,25.0,80.3
39.85478901863098,3.1817091666666664,nan,nan,nan,nan,nan,nan,52.12877655029297,27.75,81.3
39.9078209400177,3.1600622222222223,nan,nan,nan,nan,nan,nan,52.07231903076172,25.0,79.8
40.01068139076233,3.1364919444444443,nan,nan,nan,nan,nan,nan,52.34823226928711,26.75,80.3
40.14842176437378,3.1691783333333334,nan,nan,nan,nan,nan,nan,52.34686279296875,26.25,80.8
40.34044575691223,3.172703333333333,nan,nan,nan,nan,nan,nan,52.12843322753906,25.25,81.3
40.43492650985718,3.1708544444444446,nan,nan,nan,nan,nan,nan,52.6218147277832,28.5,81.3
40.807106733322144,3.1732127777777777,nan,nan,nan,nan,nan,nan,52.56671905517578,25.5,81.3
40.87245321273804,3.1807641666666666,nan,nan,nan,nan,nan,nan,52.40264129638672,28.0,80.8
40.9607994556427,3.147828055555556,nan,nan,nan,nan,nan,nan,51.96327209472656,23.5,80.3
41.042497873306274,3.143241666666667,nan,nan,nan,nan,nan,nan,52.29365539550781,25.75,80.8
41.11173224449158,3.143429166666667,nan,nan,nan,nan,nan,nan,52.182952880859375,28.75,80.8
41.1700541973114,3.1737555555555557,nan,nan,nan,nan,nan,nan,52.237762451171875,25.75,81.3
41.290623903274536,3.1570183333333333,nan,nan,nan,nan,nan,nan,52.511680603027344,26.25,80.8
41.43032169342041,3.188170833333333,nan,nan,nan,nan,nan,nan,52.12775421142578,27.75,81.8
41.545398473739624,3.1420944444444445,nan,nan,nan,nan,nan,nan,52.29199981689453,25.75,81.3
41.96393918991089,3.1329338888888887,nan,nan,nan,nan,nan,nan,52.01847839355469,25.5,80.8
42.0547308921814,3.1548133333333337,nan,nan,nan,nan,nan,nan,52.7303466796875,25.25,81.8
42.11535406112671,3.1697094444444445,nan,nan,nan,nan,nan,nan,52.45756149291992,25.75,81.3
42.205769538879395,3.123391388888889,nan,nan,nan,nan,nan,nan,52.94866180419922,24.75,81.3
42.257842779159546,3.1350455555555556,nan,nan,nan,nan,nan,nan,52.292510986328125,27.25,80.8
42.314162254333496,3.183450277777778,nan,nan,nan,nan,nan,nan,52.95082473754883,26.25,81.3
42.3639132976532,3.1685486111111114,nan,nan,nan,nan,nan,nan,52.4018440246582,27.5,80.3
42.42078399658203,3.154276388888889,nan,nan,nan,nan,nan,nan,53.060550689697266,25.25,80.3
42.46988821029663,3.130935,nan,nan,nan,nan,nan,nan,52.29279708862305,26.75,81.3
42.52224135398865,3.1548594444444444,nan,nan,nan,nan,nan,nan,52.895164489746094,26.75,82.3
42.58436346054077,3.157677222222222,nan,nan,nan,nan,nan,nan,52.45779037475586,25.25,80.3
42.98681569099426,3.153626111111111,nan,nan,nan,nan,nan,nan,52.62164306640625,25.25,80.8
43.10637164115906,3.154358888888889,nan,nan,nan,nan,nan,nan,52.841209411621094,28.0,80.8
43.24408531188965,3.1616002777777776,nan,nan,nan,nan,nan,nan,52.40264129638672,25.5,81.3
43.36020040512085,3.169471388888889,nan,nan,nan,nan,nan,nan,52.62095642089844,26.25,80.8
43.50587344169617,3.1709894444444444,nan,nan,nan,nan,nan,nan,52.29296875,28.0,81.3
43.64435648918152,3.1641222222222223,nan,nan,nan,nan,nan,nan,53.00511932373047,25.0,81.8
44.05751609802246,3.152163333333333,nan,nan,nan,nan,nan,nan,53.00477981567383,26.5,82.3
44.149632692337036,3.1540730555555556,nan,nan,nan,nan,nan,nan,52.72931671142578,28.0,81.8
44.19242286682129,3.1402847222222223,nan,nan,nan,nan,nan,nan,52.34760284423828,25.25,79.8
44.26069450378418,3.119485,nan,nan,nan,nan,nan,nan,52.45574188232422,25.5,81.3
44.353766679763794,3.1490591666666665,nan,nan,nan,nan,nan,nan,52.78651809692383,28.0,81.3
44.422194719314575,3.158551388888889,nan,nan,nan,nan,nan,nan,52.128257751464844,26.75,81.3
44.47196555137634,3.1911072222222225,nan,nan,nan,nan,nan,nan,52.45767593383789,24.5,80.8
44.58147430419922,3.170616111111111,nan,nan,nan,nan,nan,nan,52.841270446777344,25.5,81.3
44.703070640563965,3.1295355555555555,nan,nan,nan,nan,nan,nan,52.731197357177734,27.0,80.8
45.130186557769775,3.134415,nan,nan,nan,nan,nan,nan,52.62175369262695,26.5,81.3
45.25058913230896,3.1713216666666666,nan,nan,nan,nan,nan,nan,52.621124267578125,26.0,82.3
45.35645866394043,3.1466877777777778,nan,nan,nan,nan,nan,nan,52.84086990356445,27.75,82.3
45.41249871253967,3.165617222222222,nan,nan,nan,nan,nan,nan,52.78583526611328,27.75,81.3
45.54495930671692,3.1907816666666666,nan,nan,nan,nan,nan,nan,52.67695999145508,26.75,81.3
45.66739773750305,3.1297449999999998,nan,nan,nan,nan,nan,nan,52.73188018798828,27.75,81.3
45.74520516395569,3.169267777777778,nan,nan,nan,nan,nan,nan,52.84086990356445,25.75,81.3
46.23030996322632,3.121798611111111,nan,nan,nan,nan,nan,nan,52.6218147277832,24.25,81.8
46.38207936286926,3.1417322222222226,nan,nan,nan,nan,nan,nan,53.16954040527344,26.25,81.3
46.52074599266052,3.155926111111111,nan,nan,nan,nan,nan,nan,52.95003128051758,26.75,80.8
46.61223530769348,3.122733888888889,nan,nan,nan,nan,nan,nan,52.84086990356445,25.75,80.3
46.78343152999878,3.158268055555556,nan,nan,nan,nan,nan,nan,52.78628921508789,23.75,82.3
47.24449563026428,3.1342238888888887,nan,nan,nan,nan,nan,nan,53.11399841308594,26.75,81.8
47.3168568611145,3.126822777777778,nan,nan,nan,nan,nan,nan,52.4024658203125,27.0,80.3
47.44132041931152,3.139071388888889,nan,nan,nan,nan,nan,nan,53.058284759521484,27.75,80.3
47.507264375686646,3.139861944444444,nan,nan,nan,nan,nan,nan,53.33226013183594,25.0,81.3
47.628180265426636,3.1681188888888885,nan,nan,nan,nan,nan,nan,52.67610168457031,24.75,82.3
47.78263735771179,3.149568888888889,nan,nan,nan,nan,nan,nan,52.89522171020508,25.5,81.8
47.930628538131714,3.1586841666666663,nan,nan,nan,nan,nan,nan,53.22344207763672,28.25,80.3
48.356423139572144,3.1399025000000003,nan,nan,nan,nan,nan,nan,52.730857849121094,28.75,81.8
48.476898193359375,3.15031,nan,nan,nan,nan,nan,nan,53.11479187011719,26.25,81.3
48.60198402404785,3.1628736111111113,nan,nan,nan,nan,nan,nan,53.22264862060547,28.0,82.3
48.74546003341675,3.1404377777777777,nan,nan,nan,nan,nan,nan,52.89556121826172,25.5,81.8
48.87593984603882,3.140950277777778,nan,nan,nan,nan,nan,nan,52.51265335083008,27.75,82.3
49.09926080703735,3.157976111111111,nan,nan,nan,nan,nan,nan,52.89556121826172,27.0,82.7
49.47811007499695,3.166091111111111,nan,nan,nan,nan,nan,nan,53.00511932373047,26.5,82.7
49.6007354259491,3.1464161111111113,nan,nan,nan,nan,nan,nan,53.059757232666016,30.0,80.3
49.7142436504364,3.1456633333333333,nan,nan,nan,nan,nan,nan,53.06003952026367,28.5,80.3
49.869505405426025,3.178198611111111,nan,nan,nan,nan,nan,nan,52.840187072753906,25.0,81.8
49.997408390045166,3.165849722222222,nan,nan,nan,nan,nan,nan,52.731937408447266,25.0,81.8
50.18069052696228,3.1462975,nan,nan,nan,nan,nan,nan,52.95071029663086,25.75,81.3
50.55778241157532,3.1626286111111113,nan,nan,nan,nan,nan,nan,53.11467742919922,29.0,82.3
50.61218762397766,3.153400833333333,nan,nan,nan,nan,nan,nan,52.89601516723633,28.25,82.3
50.678826332092285,3.150948055555556,nan,nan,nan,nan,nan,nan,53.11445236206055,27.25,81.3
50.77214694023132,3.1342194444444442,nan,nan,nan,nan,nan,nan,53.11445236206055,27.75,80.8
50.84566140174866,3.1485025,nan,nan,nan,nan,nan,nan,53.168975830078125,28.0,82.3
50.90263080596924,3.1318091666666663,nan,nan,nan,nan,nan,nan,53.16891860961914,27.75,80.8
50.96910905838013,3.0940930555555557,nan,nan,nan,nan,nan,nan,53.059532165527344,27.5,82.3
51.10883450508118,3.1409055555555554,nan,nan,nan,nan,nan,nan,53.058963775634766,25.75,81.3
51.24305510520935,3.1316730555555554,nan,nan,nan,nan,nan,nan,52.9504280090332,26.25,80.8
51.59831118583679,3.129204166666667,nan,nan,nan,nan,nan,nan,53.55143356323242,26.75,81.8
51.642433166503906,3.151552777777778,nan,nan,nan,nan,nan,nan,53.16914367675781,28.0,82.3
51.792471408843994,3.1312205555555557,nan,nan,nan,nan,nan,nan,53.27864456176758,26.5,81.8
51.92200803756714,3.1602141666666665,nan,nan,nan,nan,nan,nan,53.1147346496582,26.5,81.8
52.09141731262207,3.149393611111111,nan,nan,nan,nan,nan,nan,53.16908645629883,25.5,81.8
52.152745723724365,3.095407777777778,nan,nan,nan,nan,nan,nan,53.330726623535156,25.5,81.3
52.207852602005005,3.1710780555555558,nan,nan,nan,nan,nan,nan,53.496055603027344,28.0,81.8
52.260289907455444,3.166888611111111,nan,nan,nan,nan,nan,nan,53.33248519897461,27.25,82.7
52.69594931602478,3.1398544444444445,nan,nan,nan,nan,nan,nan,53.16761016845703,25.75,80.8
52.74775958061218,3.1538552777777777,nan,nan,nan,nan,nan,nan,53.49577331542969,27.5,81.3
52.822437047958374,3.1028125,nan,nan,nan,nan,nan,nan,53.16942596435547,27.0,82.3
52.95216345787048,3.178201111111111,nan,nan,nan,nan,nan,nan,52.7861213684082,25.75,82.3
53.05871939659119,3.146796111111111,nan,nan,nan,nan,nan,nan,53.00511932373047,24.25,80.3
53.19597005844116,3.127626111111111,nan,nan,nan,nan,nan,nan,53.33277130126953,26.0,81.3
53.28771090507507,3.1437502777777775,nan,nan,nan,nan,nan,nan,53.49673843383789,26.5,81.8
53.763514280319214,3.164058333333333,nan,nan,nan,nan,nan,nan,53.33231735229492,30.25,81.8
53.870121002197266,3.1443016666666668,nan,nan,nan,nan,nan,nan,53.33311080932617,25.75,81.8
53.98417568206787,3.1555633333333337,nan,nan,nan,nan,nan,nan,53.4941291809082,25.5,81.8
54.05594778060913,3.16678,nan,nan,nan,nan,nan,nan,53.386898040771484,26.75,81.3
54.1007022857666,3.144610277777778,nan,nan,nan,nan,nan,nan,53.169822692871094,27.0,82.7
54.345146894454956,3.1654466666666665,nan,nan,nan,nan,nan,nan,52.895450592041016,30.25,82.7
54.71395921707153,3.1680252777777778,nan,nan,nan,nan,nan,nan,53.496910095214844,25.75,81.3
54.7804970741272,3.1203511111111113,nan,nan,nan,nan,nan,nan,53.551490783691406,25.25,82.3
54.866960287094116,3.1647077777777777,nan,nan,nan,nan,nan,nan,53.33209228515625,26.25,82.3
54.917978048324585,3.133148888888889,nan,nan,nan,nan,nan,nan,53.22423553466797,26.75,81.8
55.01240634918213,3.134367222222222,nan,nan,nan,nan,nan,nan,53.71403884887695,26.0,81.8
55.069788455963135,3.154656666666667,nan,nan,nan,nan,nan,nan,53.8226318359375,26.0,81.8
55.11914825439453,3.1497961111111112,nan,nan,nan,nan,nan,nan,53.27830505371094,26.0,81.3
55.17974138259888,3.151364722222222,nan,nan,nan,nan,nan,nan,53.65974044799805,29.0,81.8
55.24376153945923,3.0967722222222225,nan,nan,nan,nan,nan,nan,53.49730682373047,26.5,81.8
55.29104781150818,3.144633333333333,nan,nan,nan,nan,nan,nan,53.98795700073242,27.0,80.8
55.34134554862976,3.140099166666667,nan,nan,nan,nan,nan,nan,53.059532165527344,27.25,81.3
55.39363169670105,3.1542930555555553,nan,nan,nan,nan,nan,nan,53.98784637451172,29.25,81.3
55.75260138511658,3.109761388888889,nan,nan,nan,nan,nan,nan,53.442100524902344,28.75,81.3
55.84660315513611,3.134176666666667,nan,nan,nan,nan,nan,nan,53.33345413208008,27.0,82.3
55.951921224594116,3.1384783333333335,nan,nan,nan,nan,nan,nan,53.66075897216797,26.5,81.8
56.083759784698486,3.156905,nan,nan,nan,nan,nan,nan,53.605445861816406,26.25,82.3
56.241129636764526,3.1719880555555555,nan,nan,nan,nan,nan,nan,53.550411224365234,25.5,81.3
56.378220558166504,3.1984074999999996,nan,nan,nan,nan,nan,nan,53.605613708496094,26.0,81.3
56.49985337257385,3.154557222222222,nan,nan,nan,nan,nan,nan,53.60595703125,28.25,83.2
56.88251233100891,3.1196266666666665,nan,nan,nan,nan,nan,nan,53.769412994384766,28.0,81.8
56.99130868911743,3.1248302777777774,nan,nan,nan,nan,nan,nan,53.66007995605469,25.75,81.3
57.129008531570435,3.1380708333333334,nan,nan,nan,nan,nan,nan,53.387916564941406,26.5,81.8
57.252734661102295,3.092630833333333,nan,nan,nan,nan,nan,nan,53.606239318847656,28.5,81.8
57.41608667373657,3.132571111111111,nan,nan,nan,nan,nan,nan,53.49702453613281,25.5,81.3
57.48747539520264,3.142521388888889,nan,nan,nan,nan,nan,nan,53.22344207763672,29.25,81.8
57.63574290275574,3.1091944444444444,nan,nan,nan,nan,nan,nan,53.27853012084961,28.25,81.3
57.998557329177856,3.1569480555555556,nan,nan,nan,nan,nan,nan,53.33231735229492,26.25,82.3
58.04592752456665,3.1849019444444444,nan,nan,nan,nan,nan,nan,53.496910095214844,27.75,81.3
58.13251495361328,3.1621725,nan,nan,nan,nan,nan,nan,53.82427215576172,25.0,81.3
58.23113417625427,3.160781666666667,nan,nan,nan,nan,nan,nan,53.71454620361328,27.5,81.3
58.30202627182007,3.1638872222222223,nan,nan,nan,nan,nan,nan,53.82433319091797,26.5,81.3
